. ,FLAG_NM,CRTFC_NO_CN,AREA_NM,SAFE_CNSDR_ACT_AT,AGE_9_12,AGE_13_15,AGE_16_18,AGE_19_24,AGE_ETC,총 참여 인원,PROGRM_NM,INSTT_NM,VALID_PD_BEGIN_DE,VALID_PD_END_DE,OPER_STATE_NM,ADDR
2826,활동,5228B08B-09519,제주특별자치도,N,0,10,0,0,0,10,내 손안의 클러치백,남원청소년문화의집,2020-07-22,2022-07-21,인증,제주특별자치도 서귀포시 남원읍 남원체육관로221번길 16 남원청소년문화의집
2827,개별,0011G01C-MD0602,충청남도,N,0,0,40,0,0,40,내 몸을 지켜라_심화(고등학교),국립중앙청소년수련원,2020-07-22,2022-07-21,인증,충남 천안시 목천읍 교촌리 246-1
2828,활동,0184A07B-09528,서울특별시,N,0,10,0,0,0,10,꿈.커.(꿈꾸는메이커) 프로젝트 해봄,서울시립성동청소년센터,2020-07-22,2022-07-21,인증,서울특별시 성동구 고산자로 260 (행당동) 서울시립성동청소년수련관
2829,활동,1022F04C-09536,경기도,Y,0,0,30,0,0,30,수련활동의 확실한 행복 시즌3 (고등학교 1박2일),김포시청소년수련원,2020-07-22,2022-07-21,인증,경기 김포시 걸포동 1553번지
2830,활동,5420A01F-D0004,세종특별자치시,N,10,10,10,0,0,30,"당신의 안전 스위치를 켜라!(초,중,고 혼합)",고운청소년센터,2020-07-22,2022-07-21,인증,세종특별자치시 마음로 64 (고운동) 고운동복합커뮤니티센터 남측 별관 2층 고운청소년센터
2831,활동,1632A02B-09511,전라북도,N,0,240,0,0,0,240,지역문화재 활용 농생명 체험활동(중학교),국립청소년농생명센터,2020-07-22,2022-07-21,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2832,활동,1632A02B-09504,전라북도,N,0,240,0,0,0,240,농생명 과학체험활동(중학교),국립청소년농생명센터,2020-07-22,2022-07-21,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2833,활동,4689B05A-09540,경기도,N,20,0,0,0,0,20,정조대왕 숨은 이야기,칠보청소년문화의집,2020-07-22,2022-07-21,인증,경기도 수원시 권선구 서수원로577번길 209 (금곡동) 1074
2834,활동,1089B05A-09531,제주특별자치도,N,15,0,0,0,0,15,제주를 그리다,안덕청소년문화의집,2020-07-22,2022-07-21,인증,제주 서귀포시 안덕면 화순로 56번길 20
2835,활동,1212A07A-09538,제주특별자치도,N,360,0,0,0,0,360,"아자_아름다운 나 너 우리, 세상을 사랑하자_1일형",성이시돌젊음의집,2020-07-22,2022-07-21,인증,제주 제주시 한림읍 금악리77-2 성이시돌젊음의집
2836,활동,1022A04C-09518,경기도,Y,0,0,30,0,0,30,익사이팅 어드벤쳐,김포시청소년수련원,2020-07-22,2022-07-21,인증,경기 김포시 걸포동 1553번지
2837,활동,1632A02C-09505,전라북도,N,0,0,240,0,0,240,농생명 과학체험활동(고등학교),국립청소년농생명센터,2020-07-22,2022-07-21,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2838,활동,0184A07B-09529,서울특별시,N,0,15,0,0,0,15,우당탕탕 스파게티 브릿지,서울시립성동청소년센터,2020-07-22,2022-07-21,인증,서울특별시 성동구 고산자로 260 (행당동) 서울시립성동청소년수련관
2839,활동,1212A07B-09544,제주특별자치도,N,0,450,0,0,0,450,우리는~ing(중학교)_1일형,성이시돌젊음의집,2020-07-22,2022-07-21,인증,제주 제주시 한림읍 금악리77-2 성이시돌젊음의집
2840,활동,1632A02A-09510,전라북도,N,240,0,0,0,0,240,지역문화재 활용 농생명 체험활동(초등학교),국립청소년농생명센터,2020-07-22,2022-07-21,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2841,활동,1212A07A-09543,제주특별자치도,N,100,0,0,0,0,100,"함께해요, 우리! -초등학교_1일형",성이시돌젊음의집,2020-07-22,2022-07-21,인증,제주 제주시 한림읍 금악리77-2 성이시돌젊음의집
2842,개별,0011G04B-MD0595,충청남도,N,0,80,0,0,0,80,아웃도어 챌린지Ⅰ(중학교),국립중앙청소년수련원,2020-07-22,2022-07-21,인증,충남 천안시 목천읍 교촌리 246-1
2843,활동,0202A04F-09513,전라남도,Y,0,50,50,0,0,100,청소년 우리지역 도보순례(1일),여수시청소년수련관,2020-07-22,2022-07-21,인증,전남 여수시 학동 서4길 58-26(65번지) 여수시청소년수련관
2844,개별,0011G10B-MD0596,충청남도,N,0,30,0,0,0,30,작전명 1945년 8월 15일!_심화(중학교),국립중앙청소년수련원,2020-07-22,2022-07-21,인증,충남 천안시 목천읍 교촌리 246-1
2845,활동,5333A07A-09521,대구광역시,N,16,0,0,0,0,16,꼼지 인생사진관,대구시청소년문화의집 꼼지락발전소,2020-07-22,2022-07-21,인증,대구광역시 서구 국채보상로34길 48-1 (중리동) 대구시청소년문화의집꼼지락발전소
2846,개별,0011G10C-MD0597,충청남도,N,0,0,50,0,0,50,역사인물팀메이트_심화(고등학교),국립중앙청소년수련원,2020-07-22,2022-07-21,인증,충남 천안시 목천읍 교촌리 246-1
2847,활동,5750E04F-10056,서울특별시,Y,0,0,20,40,10,70,DMZ평화의길 통일걷기 2021,국립통일교육원,2021-07-21,2022-07-20,인증,서울특별시 강북구 4.19로 123 (수유동) 국립통일교육원
2848,활동,5750E04F-10055,서울특별시,Y,0,0,20,40,10,70,DMZ 평화의길 통일걷기 단기(Ⅲ),국립통일교육원,2021-07-21,2022-07-20,인증,서울특별시 강북구 4.19로 123 (수유동) 국립통일교육원
2849,활동,1022B05A-10046,경기도,N,20,0,0,0,0,20,피스메이커 PeaceMakrer !,김포시청소년수련원,2021-07-21,2022-07-20,인증,경기 김포시 걸포동 1553번지
2850,활동,2382E04F-10047,경기도,Y,0,0,5,5,0,10,산울림 탐험활동(은장 기본+예비+정식),부천시산울림청소년수련관,2021-07-21,2022-07-20,인증,경기도 부천시 역곡로 149-65 (춘의동) 산울림청소년수련관
2851,활동,2859B01A-10040,서울특별시,N,15,0,0,0,0,15,성(性)큼 성(性)큼 성교육,동작청소년문화의집,2021-07-21,2022-07-20,인증,서울특별시 동작구 상도2동 산4~31 산4-4
2852,활동,0011B01F-10042,충청남도,N,500,250,250,0,0,1000,달팽이 홈트 프로젝트 시즌2,국립중앙청소년수련원,2021-07-21,2022-07-20,인증,충남 천안시 목천읍 교촌리 246-1
2853,활동,0011B10F-10043,충청남도,N,500,0,0,0,1000,1500,KYWA로 놀러ON 홈캠프,국립중앙청소년수련원,2021-07-21,2022-07-20,인증,충남 천안시 목천읍 교촌리 246-1
2854,활동,3644A02A-10062,대전광역시,N,8,0,0,0,0,8,과학아놀자,대전청소년위캔센터,2021-07-21,2022-07-20,인증,대전광역시 동구 원동 85-5번지
2855,활동,0237B09F-09210,제주특별자치도,N,0,5,10,0,0,15,슬기로운 자연주의 피부생활,서귀포시대정청소년수련관,2020-04-01,2022-07-10,인증,제주 서귀포시 대정읍 149번길 21-8
2856,활동,2595A09E-03519,경기도,N,40,0,0,0,0,40,"건강한 밥상, 꿈이 있는 농촌",용인시청소년수련원,2014-07-09,2022-07-08,인증,경기도 용인시 처인구 양지면 죽양대로2071번길 50 용인시청소년수련원
2857,활동,1103B03F-09080,경기도,N,10,0,10,0,0,20,청소년멘토링활동'띠앗',서희청소년문화센터,2020-03-04,2022-07-07,인증,경기 이천시 창전동 1 ~127 105-3
2858,활동,1103B05F-09063,경기도,N,7,5,3,0,0,15,까르페디엠: 서희에서 즐기자!- 뮤지컬 갈라쇼,서희청소년문화센터,2020-03-04,2022-07-07,인증,경기 이천시 창전동 1 ~127 105-3
2859,활동,1103B08B-09048,경기도,N,0,15,0,0,0,15,당신의 색깔을 찾아라 - 색채심리상담사 직업체험,서희청소년문화센터,2020-03-04,2022-07-07,인증,경기 이천시 창전동 1 ~127 105-3
2860,활동,4543A01A-06700,경상북도,N,40,0,0,0,0,40,소중한 생명지킴이(생존수영 실내교육),생존수영교육연구소,2017-06-28,2022-06-27,인증,경상북도 안동시 경동로 1375 (송천동) 지역산업협력관 203호
2861,활동,1537D04C-06719,경기도,N,0,0,100,0,0,100,"Safe Our School2'안전한 우리들의 학교2'(1박2일,고등학교)",양주시청소년수련원,2017-06-28,2022-06-27,인증,경기도 양주시 덕계동 평화로1475번길 623 양주시청소년수련원
2862,활동,1537D04B-06720,경기도,N,0,100,0,0,0,100,"Safe Our School'안전한 우리들의 학교'(1박2일,중학교)",양주시청소년수련원,2017-06-28,2022-06-27,인증,경기도 양주시 덕계동 평화로1475번길 623 양주시청소년수련원
2863,활동,3281A04A-07615,경기도,N,30,0,0,0,0,30,원마운트와 함께하는 수상안전교육,원마운트,2018-06-27,2022-06-26,인증,경기도 고양시 일산서구 대화동 2606번지
2864,활동,3768B06F-07655,제주특별자치도,N,0,8,2,0,0,10,사랑 플러스(워머뜨기),신산청소년문화의집,2018-06-27,2022-06-26,인증,제주 서귀포시 성산읍 일주동로 5101-1 신산청소년문화의집
2868,개별,1632G05B-MD0099,전라북도,N,0,85,0,0,0,85,손끝으로 전하는 메세지 (중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2869,개별,1632G05C-MD0100,전라북도,N,0,0,85,0,0,85,심포니_완전히 어울리는 울림(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2870,개별,1632G05B-MD0101,전라북도,N,0,85,0,0,0,85,심포니_완전히 어울리는 울림(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2871,개별,1632G08B-MD0102,전라북도,N,0,85,0,0,0,85,우리직업있어요(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2872,개별,1632G08C-MD0104,전라북도,N,0,0,85,0,0,85,유기농(유통기술과 함께하는 농업진로)(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2873,개별,1632G02C-MD0105,전라북도,N,0,0,85,0,0,85,유리병 속 새생명(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2875,개별,1632G08A-MD0103,전라북도,N,85,0,0,0,0,85,우리직업있어요(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2879,개별,1632G02B-MD0106,전라북도,N,0,85,0,0,0,85,유리병 속 새생명(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2880,개별,1632G02C-MD0107,전라북도,N,0,0,85,0,0,85,유산균 프로젝트(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2881,개별,1632G08A-MD0109,전라북도,N,85,0,0,0,0,85,진로골든벨(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2882,개별,1632G02B-MD0111,전라북도,N,0,85,0,0,0,85,친환경 먹거리 생산(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2883,개별,1632G02B-MD0114,전라북도,N,0,85,0,0,0,85,토양 속 생태계 여행(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2884,개별,1632G02B-MD0115,전라북도,N,0,85,0,0,0,85,현미경과 세포(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2886,활동,4984B06E-07699,경상북도,N,0,0,0,0,30,30,청소년-어르신 데이,포항시청소년수련관,2018-06-27,2022-06-26,인증,경상북도 포항시 북구 삼호로 533 (환호동) 포항시청소년수련관
2887,개별,1632G02C-MD0108,전라북도,N,0,0,85,0,0,85,인류의 약 아스피린 만들기(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2889,개별,1632G02C-MD0081,전라북도,N,0,0,85,0,0,85,그린토피아(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2890,개별,1632G02C-MD0074,전라북도,N,0,0,85,0,0,85,혈액형 판정(발생유전학2)_고등,국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2891,개별,1632G02A-MD0112,전라북도,N,85,0,0,0,0,85,친환경 먹거리 생산(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2892,개별,1632G02A-MD0072,전라북도,N,85,0,0,0,0,85,마이크로 세계를 찾아서(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2893,개별,1632G02B-MD0071,전라북도,N,0,85,0,0,0,85,그린토피아(중학생),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2894,개별,1632G02A-MD0117,전라북도,N,85,0,0,0,0,85,효소로 그린 그림(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2895,개별,1632G02B-MD0082,전라북도,N,0,85,0,0,0,85,그린토피아(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2898,개별,1632G02B-MD0073,전라북도,N,0,85,0,0,0,85,현미경과 세포(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2900,개별,1636G02B-MD0118,경상북도,N,0,50,0,0,0,50,생소한 실험(중등),국립청소년해양센터,2018-06-27,2022-06-26,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
2901,활동,0610F01B-07618,부산광역시,N,0,300,0,0,0,300,위아더프랜드(중학생),부산관광공사아르피나,2018-06-27,2022-06-26,인증,부산 해운대구 우동 1417 부산유스호스텔 아르피나
2902,활동,4910D05C-07667,경기도,N,0,0,250,0,0,250,Change UP 글로벌 2박 3일 캠프,경기도평생교육진흥원 체인지업캠퍼스,2018-06-27,2022-06-26,인증,경기도 파주시 탄현면 얼음실로 40 경기도평생교육진흥원 체인지업캠퍼스 영어교육실
2903,개별,1632G02C-MD0083,전라북도,N,0,0,85,0,0,85,꿈쟁이 식물(고등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2905,개별,1632G02B-MD0093,전라북도,N,0,85,0,0,0,85,새싹들이 보는 작은생명(종자활력)(중학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2908,개별,1632G02A-MD0084,전라북도,N,85,0,0,0,0,85,꿈쟁이 식물(초등학교),국립청소년농생명센터,2018-06-27,2022-06-26,인증,전라북도 김제시 부량면 용성리 벽골제로 421
2912,활동,0028B07A-07696,서울특별시,N,15,0,0,0,0,15,책과 함께하는 창의 놀이터,신월청소년문화센터,2018-06-27,2022-06-26,인증,서울 양천구 신월3동 150-3
2914,활동,1089B05A-07661,제주특별자치도,N,15,0,0,0,0,15,골암시민 들엄시민 제주이야기,안덕청소년문화의집,2018-06-27,2022-06-26,인증,제주 서귀포시 안덕면 화순로 56번길 20
2915,개별,1636G07B-MD0076,경상북도,N,0,300,0,0,0,300,레크레이션(중등),국립청소년해양센터,2018-06-27,2022-06-26,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
2916,개별,1636G02B-MD0077,경상북도,N,0,50,0,0,0,50,물 뜨러 가세(중등),국립청소년해양센터,2018-06-27,2022-06-26,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
2919,활동,4910D05B-07668,경기도,N,0,250,0,0,0,250,Change UP 리더십 2박3일 캠프,경기도평생교육진흥원 체인지업캠퍼스,2018-06-27,2022-06-26,인증,경기도 파주시 탄현면 얼음실로 40 경기도평생교육진흥원 체인지업캠퍼스 영어교육실
2921,개별,1636G02B-MD0080,경상북도,N,0,60,0,0,0,60,흙은 살아있다(중등),국립청소년해양센터,2018-06-27,2022-06-26,인증,경북 영덕군 영덕읍 창포리 국립청소년해양센터
